CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
719898108.0,Existing Customer,57,F,2,Doctorate,Married,$40K - $60K,Blue,41.0,2.0,3.0,3.0,3667.0,809.0,2858.0,0.778,5322.0,79.0,0.975,0.221,0.00043772,0.99956
780338733.0,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37.0,2.0,1.0,2.0,1438.3,491.0,947.3,0.73,5102.0,83.0,0.694,0.341,5.5077e-05,0.99994
821356083.0,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,49.0,3.0,1.0,3.0,1626.0,0.0,1626.0,0.664,4830.0,87.0,0.642,0.0,9.8837e-05,0.9999
793428408.0,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,44.0,2.0,2.0,1.0,1596.0,1185.0,411.0,0.687,5235.0,76.0,1.0,0.742,7.3235e-05,0.99993
746453583.0,Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,49.0,2.0,2.0,2.0,2604.0,1395.0,1209.0,0.528,4498.0,85.0,0.7,0.536,0.00011743,0.99988
771799008.0,Existing Customer,61,F,1,Graduate,Married,Unknown,Blue,50.0,3.0,3.0,1.0,3359.0,1405.0,1954.0,0.684,4871.0,79.0,0.975,0.418,0.00010182,0.9999
719075883.0,Existing Customer,38,F,3,High School,Married,$40K - $60K,Blue,27.0,2.0,3.0,3.0,2363.0,2033.0,330.0,0.498,3904.0,66.0,0.61,0.86,0.00030516,0.99969
714986583.0,Existing Customer,55,F,4,Uneducated,Single,Less than $40K,Blue,46.0,3.0,2.0,2.0,4978.0,923.0,4055.0,0.883,5025.0,62.0,0.879,0.185,0.00012274,0.99988
753233733.0,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,29.0,3.0,3.0,3.0,2155.0,1290.0,865.0,0.718,3781.0,61.0,0.906,0.599,0.00028395,0.99972
789191358.0,Existing Customer,55,M,4,Graduate,Single,$80K - $120K,Blue,44.0,2.0,3.0,2.0,1854.0,794.0,1060.0,0.614,4035.0,80.0,0.739,0.428,0.00018864,0.99981
772111083.0,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,39.0,3.0,3.0,2.0,5384.0,1396.0,3988.0,0.756,4338.0,75.0,0.829,0.259,0.00016413,0.99984
714961383.0,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,1438.3,965.0,473.3,0.544,4182.0,81.0,0.723,0.671,0.00032275,0.99968
817288458.0,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,19.0,3.0,2.0,3.0,5141.0,1737.0,3404.0,0.985,5859.0,82.0,0.783,0.338,0.00019143,0.99981
719163108.0,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,31.0,2.0,2.0,3.0,3977.0,1325.0,2652.0,0.769,4076.0,62.0,0.632,0.333,0.00019864,0.9998
713922183.0,Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,36.0,3.0,2.0,1.0,2507.0,1259.0,1248.0,0.85,4461.0,73.0,0.921,0.502,7.0576e-05,0.99993
716443608.0,Existing Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,36.0,2.0,3.0,1.0,7199.0,1235.0,5964.0,0.83,4050.0,78.0,0.814,0.172,0.00012373,0.99988
827953683.0,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,37.0,1.0,2.0,1.0,3786.0,1171.0,2615.0,0.697,5369.0,75.0,0.596,0.309,6.864e-05,0.99993
789678483.0,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,37.0,1.0,3.0,2.0,13384.0,0.0,13384.0,0.696,4773.0,77.0,0.674,0.0,0.000158,0.99984
756306183.0,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,35.0,2.0,1.0,3.0,2873.0,2517.0,356.0,0.803,4897.0,71.0,1.088,0.876,8.4537e-05,0.99992
736893108.0,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,26.0,2.0,3.0,2.0,1438.3,0.0,1438.3,0.613,4196.0,87.0,0.891,0.0,0.00026028,0.99974
798045708.0,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,36.0,2.0,1.0,1.0,7434.0,0.0,7434.0,0.63,4182.0,76.0,1.171,0.0,3.429e-05,0.99997
715657833.0,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,41.0,2.0,3.0,2.0,1438.3,787.0,651.3,0.601,4956.0,89.0,0.745,0.547,0.00020516,0.99979
711792783.0,Existing Customer,45,F,3,Unknown,Divorced,$40K - $60K,Blue,26.0,1.0,1.0,2.0,2032.0,1195.0,837.0,0.642,4479.0,80.0,0.667,0.588,6.282e-05,0.99994
716067333.0,Existing Customer,61,M,0,Graduate,Married,Unknown,Blue,36.0,2.0,3.0,3.0,6959.0,945.0,6014.0,0.816,4553.0,84.0,0.714,0.136,0.0002596,0.99974
713634108.0,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,36.0,1.0,2.0,2.0,4348.0,1830.0,2518.0,1.036,4293.0,66.0,0.692,0.421,0.00011811,0.99988
717231558.0,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,43.0,2.0,2.0,2.0,3002.0,1446.0,1556.0,0.815,4851.0,74.0,0.947,0.482,0.00011937,0.99988
711589758.0,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,32.0,1.0,2.0,2.0,4162.0,1641.0,2521.0,0.719,3967.0,75.0,0.923,0.394,0.00011423,0.99989
787481208.0,Existing Customer,46,F,1,Unknown,Unknown,Less than $40K,Blue,34.0,1.0,3.0,1.0,2762.0,1793.0,969.0,0.901,5006.0,78.0,0.66,0.649,0.00011192,0.99989
713328108.0,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,36.0,2.0,2.0,2.0,1671.0,1047.0,624.0,0.727,5189.0,79.0,0.795,0.627,0.00010387,0.9999
716229108.0,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46.0,2.0,3.0,3.0,3282.0,2262.0,1020.0,0.653,4674.0,84.0,0.585,0.689,0.00030519,0.99969
820925433.0,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45.0,2.0,3.0,2.0,1529.0,710.0,819.0,0.657,4751.0,81.0,0.884,0.464,0.00021165,0.99979
816129258.0,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,29.0,2.0,3.0,3.0,2509.0,1897.0,612.0,0.938,4837.0,74.0,0.542,0.756,0.00035594,0.99964
713809833.0,Existing Customer,42,F,3,Graduate,Unknown,Unknown,Blue,32.0,2.0,3.0,2.0,9749.0,859.0,8890.0,0.584,4684.0,86.0,0.623,0.088,0.00018665,0.99981
713542008.0,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37.0,1.0,2.0,3.0,1438.3,0.0,1438.3,0.584,4236.0,83.0,0.844,0.0,0.00019311,0.99981
717385083.0,Existing Customer,46,M,3,High School,Married,$120K +,Blue,35.0,2.0,2.0,3.0,4916.0,1122.0,3794.0,0.659,4813.0,87.0,0.706,0.228,0.00019311,0.99981
715644633.0,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,34.0,1.0,2.0,1.0,1528.0,820.0,708.0,0.908,5212.0,88.0,0.833,0.537,7.1226e-05,0.99993
708761733.0,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36.0,2.0,2.0,2.0,8279.0,1582.0,6697.0,0.76,4419.0,63.0,0.658,0.191,0.00011482,0.99989
714600258.0,Existing Customer,45,M,2,Post-Graduate,Married,$60K - $80K,Blue,36.0,1.0,2.0,2.0,5945.0,2015.0,3930.0,0.815,3645.0,70.0,1.0,0.339,0.00013393,0.99987
823566408.0,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40.0,2.0,2.0,1.0,1438.3,0.0,1438.3,0.773,4625.0,93.0,0.938,0.0,7.1226e-05,0.99993
708307533.0,Existing Customer,42,M,2,Uneducated,Married,$60K - $80K,Blue,30.0,1.0,2.0,3.0,3086.0,0.0,3086.0,0.808,4129.0,81.0,0.884,0.0,0.00019683,0.9998
820085808.0,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49.0,1.0,1.0,2.0,2598.0,1343.0,1255.0,0.637,4692.0,86.0,0.72,0.517,5.7151e-05,0.99994
716685033.0,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,19.0,1.0,1.0,2.0,5559.0,1600.0,3959.0,0.716,5344.0,82.0,0.864,0.288,5.0256e-05,0.99995
713063958.0,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,39.0,1.0,1.0,3.0,7562.0,1080.0,6482.0,0.561,5010.0,85.0,0.7,0.143,8.6952e-05,0.99991
780277458.0,Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,38.0,2.0,2.0,3.0,2904.0,2517.0,387.0,0.586,4503.0,89.0,0.712,0.867,0.00019143,0.99981
797232183.0,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,36.0,2.0,1.0,1.0,2676.0,1962.0,714.0,0.668,5020.0,75.0,0.786,0.733,3.8289e-05,0.99996
720789933.0,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,32.0,2.0,1.0,1.0,5798.0,680.0,5118.0,0.708,5027.0,82.0,0.64,0.117,3.4833e-05,0.99997
712968708.0,Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,47.0,2.0,3.0,1.0,2343.0,1780.0,563.0,0.792,5167.0,78.0,0.773,0.76,9.8983e-05,0.9999
711263058.0,Existing Customer,29,F,1,Unknown,Single,Less than $40K,Blue,36.0,1.0,1.0,2.0,2763.0,1879.0,884.0,0.701,4660.0,80.0,0.778,0.68,5.6825e-05,0.99994
788813658.0,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,45.0,2.0,2.0,3.0,10503.0,0.0,10503.0,0.886,4755.0,88.0,0.725,0.0,0.00016428,0.99984
721444758.0,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36.0,1.0,3.0,3.0,2780.0,2216.0,564.0,0.826,4980.0,78.0,0.857,0.797,0.00029411,0.99971
718370733.0,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,35.0,2.0,3.0,3.0,6074.0,0.0,6074.0,0.782,4504.0,90.0,0.765,0.0,0.00031104,0.99969
794160408.0,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,40.0,1.0,1.0,1.0,3044.0,1973.0,1071.0,0.946,4747.0,73.0,1.028,0.648,3.4465e-05,0.99997
716009883.0,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28.0,1.0,3.0,1.0,8482.0,585.0,7897.0,0.624,4245.0,74.0,0.897,0.069,0.00010182,0.9999
716273133.0,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36.0,2.0,2.0,3.0,1593.0,0.0,1593.0,0.61,4853.0,78.0,0.592,0.0,0.00019864,0.9998
709927458.0,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,20.0,1.0,3.0,3.0,10486.0,1544.0,8942.0,0.716,4042.0,77.0,0.925,0.147,0.0003139,0.99969
719862258.0,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,28.0,2.0,3.0,3.0,5666.0,1393.0,4273.0,0.84,5015.0,90.0,0.915,0.246,0.00031104,0.99969
715566408.0,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,36.0,1.0,2.0,2.0,2143.0,1479.0,664.0,0.708,4404.0,77.0,0.75,0.69,0.00017091,0.99983
717359208.0,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,47.0,2.0,3.0,1.0,4945.0,1779.0,3166.0,0.536,4037.0,72.0,0.756,0.36,9.0501e-05,0.99991
779420583.0,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,33.0,2.0,1.0,3.0,3001.0,2055.0,946.0,0.838,4662.0,70.0,0.628,0.685,9.7154e-05,0.9999
714222183.0,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,36.0,1.0,1.0,1.0,2132.0,1084.0,1048.0,0.767,4874.0,78.0,0.66,0.508,3.4465e-05,0.99997
713782608.0,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36.0,1.0,3.0,1.0,2652.0,2386.0,266.0,0.766,5329.0,83.0,0.729,0.9,0.00011377,0.99989
720236433.0,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22.0,1.0,2.0,3.0,5037.0,1670.0,3367.0,0.787,4379.0,67.0,0.811,0.332,0.00019519,0.9998
785106933.0,Existing Customer,51,F,1,Unknown,Single,Unknown,Blue,45.0,2.0,2.0,3.0,6519.0,2178.0,4341.0,0.739,4505.0,71.0,0.732,0.334,0.00019751,0.9998
716673258.0,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,36.0,1.0,1.0,3.0,2347.0,1488.0,859.0,0.621,3977.0,83.0,0.886,0.634,9.5577e-05,0.9999
708341958.0,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,21.0,2.0,2.0,3.0,2061.0,1904.0,157.0,0.786,4480.0,86.0,0.87,0.924,0.0001747,0.99983
718279983.0,Existing Customer,49,F,1,College,Married,Unknown,Blue,36.0,1.0,3.0,2.0,5039.0,2489.0,2550.0,0.875,4770.0,74.0,0.947,0.494,0.00016415,0.99984
718548558.0,Existing Customer,53,F,3,Unknown,Single,Less than $40K,Blue,42.0,1.0,1.0,3.0,2915.0,2041.0,874.0,0.927,4272.0,70.0,0.75,0.7,0.00010566,0.99989
780360558.0,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20.0,2.0,2.0,2.0,1507.0,0.0,1507.0,0.723,4698.0,87.0,0.851,0.0,0.00010684,0.99989
715012833.0,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,36.0,1.0,3.0,3.0,3073.0,2517.0,556.0,0.841,4858.0,77.0,0.974,0.819,0.00027604,0.99972
772388508.0,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,32.0,2.0,3.0,3.0,8314.0,1349.0,6965.0,0.531,5028.0,80.0,0.702,0.162,0.0003139,0.99969
788199858.0,Existing Customer,42,F,3,High School,Unknown,Unknown,Blue,34.0,1.0,3.0,1.0,2798.0,1049.0,1749.0,0.89,5758.0,87.0,0.706,0.375,0.00010943,0.99989
769578108.0,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,26.0,2.0,2.0,3.0,20929.0,1652.0,19277.0,0.523,4001.0,76.0,0.689,0.079,0.00022068,0.99978
719843958.0,Existing Customer,46,M,2,Graduate,Married,$120K +,Blue,34.0,2.0,3.0,3.0,1754.0,894.0,860.0,0.691,4874.0,79.0,0.837,0.51,0.00030251,0.9997
767197983.0,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,45.0,1.0,1.0,1.0,4209.0,0.0,4209.0,0.856,5938.0,83.0,0.694,0.0,3.2288e-05,0.99997
711874833.0,Existing Customer,45,M,3,College,Divorced,$40K - $60K,Blue,37.0,1.0,3.0,2.0,2449.0,0.0,2449.0,0.706,5497.0,88.0,0.63,0.0,0.00018146,0.99982
720989133.0,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36.0,2.0,1.0,2.0,1654.0,1093.0,561.0,0.65,4596.0,82.0,0.822,0.661,5.3547e-05,0.99995
720893958.0,Existing Customer,49,F,4,Uneducated,Single,Less than $40K,Blue,36.0,1.0,3.0,3.0,1544.0,999.0,545.0,0.786,4215.0,53.0,1.12,0.647,0.0003262,0.99967
711005583.0,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24.0,1.0,2.0,3.0,3437.0,1064.0,2373.0,0.851,5110.0,76.0,0.854,0.31,0.00019311,0.99981
826548708.0,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,46.0,2.0,3.0,2.0,5965.0,622.0,5343.0,0.728,4637.0,91.0,0.655,0.104,0.00017987,0.99982
711093408.0,Existing Customer,46,F,2,Doctorate,Married,Less than $40K,Blue,33.0,2.0,3.0,1.0,2644.0,1517.0,1127.0,0.721,4815.0,83.0,0.804,0.574,0.00015697,0.99984
712831908.0,Existing Customer,59,F,1,College,Married,$40K - $60K,Blue,49.0,2.0,2.0,1.0,3481.0,603.0,2878.0,0.692,4556.0,81.0,0.473,0.173,6.2639e-05,0.99994
780222408.0,Existing Customer,49,F,5,Graduate,Unknown,Less than $40K,Blue,36.0,1.0,3.0,2.0,3272.0,2085.0,1187.0,0.417,4444.0,83.0,0.627,0.637,0.0001857,0.99981
714181008.0,Existing Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,2.0,3019.0,1462.0,1557.0,0.718,4509.0,71.0,0.732,0.484,9.7673e-05,0.9999
772346358.0,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,41.0,2.0,1.0,2.0,1801.0,0.0,1801.0,0.516,5047.0,79.0,0.756,0.0,5.8763e-05,0.99994
710969433.0,Existing Customer,41,F,1,Uneducated,Married,Less than $40K,Blue,31.0,2.0,2.0,2.0,2909.0,1201.0,1708.0,0.729,4230.0,68.0,0.659,0.413,0.00010985,0.99989
715807383.0,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36.0,1.0,3.0,3.0,4688.0,0.0,4688.0,0.593,5248.0,89.0,0.745,0.0,0.00037329,0.99963
711807333.0,Existing Customer,37,F,2,College,Single,Less than $40K,Blue,26.0,1.0,1.0,2.0,1438.3,0.0,1438.3,0.587,3948.0,84.0,0.68,0.0,5.3547e-05,0.99995
816086508.0,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,42.0,1.0,3.0,3.0,1438.3,0.0,1438.3,0.677,4624.0,73.0,0.587,0.0,0.00033251,0.99967
779536233.0,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30.0,1.0,1.0,1.0,1438.3,601.0,837.3,1.0,4669.0,83.0,0.729,0.418,3.4833e-05,0.99997
710794983.0,Existing Customer,41,F,3,High School,Single,Unknown,Blue,32.0,2.0,1.0,1.0,4745.0,1157.0,3588.0,0.965,4705.0,78.0,0.902,0.244,3.3505e-05,0.99997
779890833.0,Existing Customer,51,F,2,High School,Divorced,Less than $40K,Blue,36.0,2.0,1.0,1.0,1438.3,0.0,1438.3,0.765,4866.0,65.0,0.625,0.0,3.2288e-05,0.99997
779837808.0,Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,37.0,1.0,4.0,3.0,5182.0,2500.0,2682.0,0.869,5012.0,85.0,0.809,0.482,0.00035539,0.99964
709123908.0,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,36.0,2.0,3.0,2.0,4287.0,0.0,4287.0,0.807,4874.0,82.0,0.708,0.0,0.00017987,0.99982
806415183.0,Existing Customer,51,F,0,Doctorate,Married,Unknown,Blue,46.0,1.0,3.0,3.0,13623.0,1432.0,12191.0,0.594,4534.0,83.0,0.886,0.105,0.00037564,0.99962
794054058.0,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,44.0,1.0,1.0,1.0,2765.0,0.0,2765.0,0.465,4010.0,59.0,0.513,0.0,3.3214e-05,0.99997
771907158.0,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,42.0,1.0,1.0,3.0,3731.0,1903.0,1828.0,0.915,4667.0,88.0,0.725,0.51,0.00010512,0.99989
815789883.0,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,41.0,1.0,3.0,2.0,2485.0,861.0,1624.0,0.566,4728.0,81.0,0.761,0.346,0.00018146,0.99982
712177908.0,Existing Customer,50,F,4,College,Single,Less than $40K,Blue,36.0,1.0,3.0,1.0,2446.0,1763.0,683.0,0.598,4310.0,75.0,0.875,0.721,0.00011061,0.99989
793379058.0,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42.0,2.0,2.0,1.0,2214.0,1025.0,1189.0,0.567,5084.0,82.0,0.745,0.463,7.1226e-05,0.99993
720480183.0,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34.0,1.0,2.0,1.0,1811.0,787.0,1024.0,0.585,4882.0,80.0,1.162,0.435,7.8291e-05,0.99992
712974558.0,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43.0,1.0,3.0,1.0,5254.0,0.0,5254.0,0.651,4546.0,89.0,0.712,0.0,0.00010546,0.99989
712200033.0,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36.0,1.0,3.0,3.0,3024.0,0.0,3024.0,0.75,4983.0,78.0,0.733,0.0,0.00030842,0.99969
713563383.0,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36.0,1.0,3.0,3.0,1930.0,952.0,978.0,0.67,3862.0,80.0,0.818,0.493,0.00034503,0.99965
802795608.0,Existing Customer,54,F,2,High School,Single,Less than $40K,Blue,48.0,1.0,3.0,2.0,1517.0,556.0,961.0,0.622,4981.0,82.0,0.864,0.367,0.00017486,0.99983
819690933.0,Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,51.0,2.0,3.0,1.0,16835.0,897.0,15938.0,0.767,4059.0,80.0,0.778,0.053,0.00010182,0.9999
717722958.0,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36.0,1.0,3.0,2.0,4654.0,1349.0,3305.0,0.81,4277.0,71.0,0.69,0.29,0.00019191,0.99981
716606733.0,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18.0,2.0,2.0,3.0,3043.0,2054.0,989.0,0.735,4833.0,85.0,0.667,0.675,0.00017969,0.99982
716060358.0,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,45.0,2.0,2.0,2.0,4621.0,913.0,3708.0,0.917,4952.0,82.0,0.745,0.198,0.00011382,0.99989
709158333.0,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28.0,2.0,2.0,1.0,2758.0,461.0,2297.0,0.58,4244.0,96.0,0.778,0.167,7.1987e-05,0.99993
721113333.0,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,3.0,1740.0,0.0,1740.0,0.811,4751.0,93.0,0.86,0.0,0.00016428,0.99984
712620858.0,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36.0,1.0,2.0,2.0,7744.0,1804.0,5940.0,0.942,4572.0,60.0,0.935,0.233,0.00017274,0.99983
712855683.0,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,2.0,3350.0,1335.0,2015.0,0.781,4906.0,89.0,0.561,0.399,0.00013393,0.99987
716551533.0,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36.0,2.0,1.0,3.0,2874.0,2201.0,673.0,0.718,4779.0,86.0,0.792,0.766,8.453e-05,0.99992
771220758.0,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27.0,1.0,1.0,2.0,2896.0,2100.0,796.0,0.728,4614.0,83.0,0.694,0.725,8.2704e-05,0.99992
709920258.0,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28.0,1.0,1.0,3.0,9294.0,1764.0,7530.0,1.026,4531.0,73.0,0.738,0.19,9.6126e-05,0.9999
708959583.0,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,39.0,1.0,2.0,2.0,9389.0,727.0,8662.0,0.533,3415.0,84.0,0.556,0.077,0.00011065,0.99989
712510833.0,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,30.0,2.0,3.0,3.0,9317.0,847.0,8470.0,0.765,4121.0,81.0,0.723,0.091,0.00030519,0.99969
710840433.0,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20.0,2.0,1.0,3.0,7452.0,1656.0,5796.0,0.6,3339.0,51.0,0.962,0.222,8.4537e-05,0.99992
788502858.0,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,51.0,2.0,2.0,1.0,10021.0,1952.0,8069.0,0.699,4431.0,68.0,0.581,0.195,6.9242e-05,0.99993
721139808.0,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36.0,1.0,2.0,1.0,2344.0,1081.0,1263.0,0.619,3889.0,80.0,0.86,0.461,7.1226e-05,0.99993
711375558.0,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,34.0,2.0,3.0,1.0,3072.0,1734.0,1338.0,0.754,4540.0,78.0,0.857,0.564,0.00011153,0.99989
713798958.0,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36.0,2.0,3.0,1.0,1946.0,1430.0,516.0,0.564,4643.0,87.0,0.812,0.735,0.00012373,0.99988
717651333.0,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43.0,1.0,3.0,1.0,1745.0,1168.0,577.0,0.701,4562.0,67.0,0.634,0.669,0.00010848,0.99989
798489258.0,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53.0,1.0,3.0,1.0,3709.0,1197.0,2512.0,0.824,5557.0,82.0,1.0,0.323,0.00010469,0.9999
710742408.0,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,43.0,2.0,1.0,3.0,2160.0,2057.0,103.0,0.858,4518.0,93.0,0.788,0.952,9.0064e-05,0.99991
812089383.0,Existing Customer,41,M,5,Unknown,Single,$80K - $120K,Blue,36.0,1.0,2.0,3.0,1438.3,892.0,546.3,0.79,4426.0,88.0,0.66,0.62,0.00021724,0.99978
711968358.0,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,44.0,1.0,2.0,1.0,2638.0,1423.0,1215.0,0.551,4153.0,77.0,0.925,0.539,7.1987e-05,0.99993
794227308.0,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50.0,1.0,1.0,3.0,10214.0,1433.0,8781.0,0.64,4493.0,79.0,0.881,0.14,9.0064e-05,0.99991
719845908.0,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,36.0,2.0,1.0,3.0,3240.0,0.0,3240.0,0.812,4803.0,83.0,0.804,0.0,9.8837e-05,0.9999
716851908.0,Existing Customer,58,F,5,Unknown,Married,$40K - $60K,Blue,47.0,1.0,3.0,3.0,2038.0,1099.0,939.0,0.809,4784.0,70.0,0.75,0.539,0.00034328,0.99966
720599658.0,Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,36.0,2.0,2.0,1.0,1438.3,0.0,1438.3,0.57,5104.0,75.0,0.63,0.0,7.0819e-05,0.99993
827442858.0,Existing Customer,56,M,3,High School,Divorced,$80K - $120K,Blue,52.0,2.0,3.0,1.0,8111.0,2051.0,6060.0,0.999,3719.0,69.0,0.643,0.253,0.00010943,0.99989
779034708.0,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41.0,1.0,3.0,1.0,10730.0,970.0,9760.0,0.645,4939.0,71.0,0.972,0.09,0.0001347,0.99987
769662033.0,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.729,5025.0,85.0,0.735,0.0,0.00018612,0.99981
721020858.0,Existing Customer,34,F,1,College,Single,Unknown,Blue,20.0,2.0,2.0,2.0,3190.0,1959.0,1231.0,0.622,4220.0,66.0,0.61,0.614,0.00010387,0.9999
