CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
709455108,Existing Customer,49,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697,7.9128e-05,0.99992
767058183,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389,0.00034315,0.99966
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,0.00036935,0.99963
779651058,Existing Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73,0.00010736,0.99989
710443833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,0.00023893,0.99976
720600858,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248,0.00011937,0.99988
717797658,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,0.00011382,0.99989
779458383,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,0.00019311,0.99981
788767983,Existing Customer,43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0,0.00010512,0.99989
713948808,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6,0.00011482,0.99989
710456658,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865,7.1987e-05,0.99993
771531708,Existing Customer,46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117,0.00011924,0.99988
713546883,Existing Customer,47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324,0.00019143,0.99981
711447783,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57,0.00019143,0.99981
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108,0.00011065,0.99989
718020408,Existing Customer,60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276,0.00034315,0.99966
719475633,Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,0.00023373,0.99977
719654283,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0,0.00016253,0.99984
720114633,Existing Customer,44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637,0.00010887,0.99989
816315558,Existing Customer,38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585,0.00011962,0.99988
712567083,Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0,0.00010386,0.9999
711302883,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643,9.7673e-05,0.9999
719775408,Existing Customer,41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0,0.00019517,0.9998
712070208,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368,0.00011963,0.99988
718641483,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,3.4465e-05,0.99997
718441308,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235,9.2637e-05,0.99991
772243833,Existing Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,0.00011504,0.99988
711992133,Existing Customer,53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,0.00010985,0.99989
713179083,Existing Customer,32,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,7.0576e-05,0.99993
709836258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,5.7762e-05,0.99994
798281808,Existing Customer,48,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313,0.00037272,0.99963
720414558,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468,7.5449e-05,0.99992
713509908,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,3.3214e-05,0.99997
767815233,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,0.0002193,0.99978
720015183,Existing Customer,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,0.00010182,0.9999
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,3.3214e-05,0.99997
717836733,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,6.4428e-05,0.99994
712619808,Existing Customer,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,6.9248e-05,0.99993
712221408,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,0.00018864,0.99981
720289533,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,0.00022068,0.99978
709469658,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,6.282e-05,0.99994
772323033,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,0.00011937,0.99988
742572558,Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,9.0493e-05,0.99991
718848183,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,3.9082e-05,0.99996
719034183,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,9.6126e-05,0.9999
771872733,Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,6.4745e-05,0.99994
718816158,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,0.00030516,0.99969
720003558,Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,0.00034315,0.99966
818993508,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341,0.00022556,0.99977
715672458,Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,0.0001857,0.99981
712837233,Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,9.0056e-05,0.99991
708125733,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,0.00010546,0.99989
716484333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,5.5077e-05,0.99994
717087858,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,0.00010182,0.9999
714882258,Existing Customer,38,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508,5.3547e-05,0.99995
792300858,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,0.00011811,0.99988
718941183,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408,0.00010387,0.9999
708516558,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689,6.6728e-05,0.99993
709350783,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,3.1329e-05,0.99997
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,3.3866e-05,0.99997
710978058,Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226,0.00016891,0.99983
713405133,Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,0.00018612,0.99981
710723958,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341,3.5437e-05,0.99996
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,0.00010386,0.9999
791754258,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,0.0001857,0.99981
789472833,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74,0.00010546,0.99989
711099408,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,0.00019517,0.9998
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,8.6952e-05,0.99991
717790233,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,0.00018612,0.99981
714981483,Existing Customer,50,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,6.9242e-05,0.99993
719373558,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0,3.7884e-05,0.99996
823609383,Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,9.4455e-05,0.99991
713661933,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,8.4537e-05,0.99992
818710233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,0.00019143,0.99981
719463708,Existing Customer,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,8.9404e-05,0.99991
817958733,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,3.415e-05,0.99997
708397008,Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805.0,821,2984.0,0.807,4326,67,0.811,0.216,0.00020077,0.9998
720547533,Existing Customer,47,F,2,High School,Married,Unknown,Blue,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0,6.6728e-05,0.99993
708780783,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48,0.0003139,0.99969
758178558,Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,7.1226e-05,0.99993
716237508,Existing Customer,44,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477,0.00018053,0.99982
714735033,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,0.00017004,0.99983
770909433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,6.6734e-05,0.99993
822121608,Existing Customer,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097,0.00017486,0.99983
717278808,Existing Customer,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,6.9248e-05,0.99993
712640583,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286,0.00011504,0.99988
788772708,Existing Customer,50,F,2,Graduate,Married,Unknown,Blue,31,5,1,3,13745.0,0,13745.0,0.53,4432,61,0.605,0.0,9.2637e-05,0.99991
718892283,Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,6.864e-05,0.99993
720294258,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,0.00011937,0.99988
721181883,Existing Customer,30,F,0,College,Single,Unknown,Blue,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,0.00015971,0.99984
712098033,Existing Customer,38,F,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072,0.00010469,0.9999
711343233,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822,9.8837e-05,0.9999
712394283,Existing Customer,44,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791.0,1314,477.0,0.725,5109,79,0.756,0.734,0.00018864,0.99981
790021233,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300.0,1598,702.0,0.813,4287,84,0.714,0.695,0.00019191,0.99981
711890808,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,0.00011811,0.99988
825850383,Existing Customer,53,F,2,Graduate,Single,Unknown,Blue,49,4,2,3,6074.0,0,6074.0,0.697,4303,77,0.674,0.0,0.00019143,0.99981
789533133,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,5.5559e-05,0.99994
719617758,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728,8.6952e-05,0.99991
779858058,Existing Customer,34,F,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,9.2637e-05,0.99991
710423358,Existing Customer,35,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,0.00027607,0.99972
711851583,Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123,6.864e-05,0.99993
779405133,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,29,4,3,1,5716.0,623,5093.0,0.673,4387,79,0.881,0.109,0.00010944,0.99989
796196733,Existing Customer,52,F,2,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0,0.00021042,0.99979
719911458,Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598.0,1848,750.0,0.547,4396,78,0.814,0.711,0.00019213,0.99981
787506558,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065,3.4465e-05,0.99997
719046558,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,0.00030251,0.9997
708291633,Existing Customer,33,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537,0.00043772,0.99956
745124658,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616,6.9242e-05,0.99993
716466483,Existing Customer,44,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598,0.00032275,0.99968
756736008,Existing Customer,45,F,2,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911.0,1471,1440.0,0.871,4450,62,0.771,0.505,0.00022525,0.99977
772857558,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257.0,896,1361.0,0.68,4618,94,0.516,0.397,0.00020077,0.9998
709246683,Existing Customer,62,M,1,Unknown,Single,Unknown,Blue,36,5,1,1,18457.0,2248,16209.0,0.578,3603,69,0.643,0.122,3.4268e-05,0.99997
778405458,Existing Customer,52,F,2,High School,Single,Unknown,Blue,32,6,1,3,1461.0,0,1461.0,0.676,4633,80,0.778,0.0,9.0056e-05,0.99991
715128408,Existing Customer,49,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,863,575.3,0.605,4482,67,0.914,0.6,0.00033251,0.99967
717856983,Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689,0.00020321,0.9998
778231983,Existing Customer,49,F,4,Unknown,Single,$40K - $60K,Blue,39,6,2,3,7382.0,1326,6056.0,0.806,4792,65,0.667,0.18,0.00022068,0.99978
823908858,Existing Customer,51,M,4,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861.0,622,3239.0,0.794,4816,81,0.976,0.161,0.00020735,0.99979
798011733,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562.0,751,811.0,0.925,4574,81,0.976,0.481,5.7151e-05,0.99994
717945108,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478,5.7151e-05,0.99994
712560558,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0.0,6.9248e-05,0.99993
711391308,Existing Customer,46,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786,0.0003262,0.99967
721093608,Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197.0,0,2197.0,0.921,4548,64,0.641,0.0,3.2288e-05,0.99997
712669983,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16,0.0003139,0.99969
790017858,Existing Customer,47,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979.0,1319,2660.0,0.85,4598,67,0.634,0.331,6.7249e-05,0.99993
712012758,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85,9.5249e-05,0.9999
720249183,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,0.00019143,0.99981
821813058,Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098,6.2633e-05,0.99994
778152108,Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,0.0001597,0.99984
720563958,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,0.00011311,0.99989
719633508,Existing Customer,52,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663.0,0,1663.0,0.707,4875,86,0.654,0.0,4.5115e-05,0.99995
716689383,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255,3.3214e-05,0.99997
711420258,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,0.00020735,0.99979
708897408,Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,0.00019313,0.99981
710115108,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0,1556,4006.0,0.751,4568,76,0.767,0.28,0.00019143,0.99981
715303608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,6.9982e-05,0.99993
710897133,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,0.00012982,0.99987
772813458,Existing Customer,48,F,3,Graduate,Married,Unknown,Blue,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,5.7151e-05,0.99994
717947508,Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,9.8837e-05,0.9999
719279208,Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,5.6825e-05,0.99994
711365133,Existing Customer,43,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,0.00011192,0.99989
720328008,Existing Customer,57,F,1,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,3.0307e-05,0.99997
718183833,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,6.4428e-05,0.99994
717985158,Existing Customer,47,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,0.00010848,0.99989
771928608,Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,3.2055e-05,0.99997
816761433,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,0.00018612,0.99981
714245358,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,0.00018665,0.99981
714868608,Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,0.00011377,0.99989
711631158,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,0.00011065,0.99989
822051858,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,7.9494e-05,0.99992
715144383,Existing Customer,40,F,3,High School,Single,Unknown,Blue,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,0.00018145,0.99982
717971208,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,0.0001857,0.99981
718829358,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,5.8763e-05,0.99994
714144258,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,7.1226e-05,0.99993
797666358,Existing Customer,46,F,4,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,0.00011697,0.99988
709965858,Existing Customer,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0.00027604,0.99972
811775883,Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,7.1987e-05,0.99993
799720158,Existing Customer,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,0.00016883,0.99983
713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,9.3457e-05,0.99991
712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,5.3547e-05,0.99995
715910883,Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,0.00033359,0.99967
718142958,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0,960,20879.0,0.566,5623,94,0.516,0.044,0.00018864,0.99981
